"","invoice_id","Branch","City","category","unit_price","quantity","date","time","payment_method","rating","profit_margin","total_price"
"5145","5146","WALM020","Killeen","Fashion accessories","69","3","10/10/21","19:02:00","Credit card","8","0.48","207"
"5146","5147","WALM006","El Paso","Home and lifestyle","48","3","19/09/23","15:30:00","Credit card","5","0.48","144"
"5147","5148","WALM033","Pearland","Fashion accessories","59","3","20/08/22","20:40:00","Credit card","5","0.48","177"
"5148","5149","WALM005","Fort Worth","Home and lifestyle","49","3","30/08/22","17:45:00","Credit card","7","0.48","147"
"5149","5150","WALM027","Abilene","Fashion accessories","17","2","11/11/21","16:14:00","Credit card","9","0.48","34"
"5150","5151","WALM004","Austin","Home and lifestyle","55","1","19/10/20","15:04:00","Credit card","7","0.48","55"
"5151","5152","WALM005","Fort Worth","Fashion accessories","24","2","03/10/23","18:27:00","Credit card","4","0.48","48"
"5152","5153","WALM091","Little Elm","Home and lifestyle","32","1","26/08/20","15:32:00","Credit card","7","0.33","32"
"5153","5154","WALM011","Lubbock","Fashion accessories","29","2","04/09/21","15:42:00","Credit card","4","0.48","58"
"5154","5155","WALM024","Carrollton","Home and lifestyle","42","1","22/08/22","20:32:00","Credit card","6","0.48","42"
"5155","5156","WALM017","McKinney","Fashion accessories","67","3","28/09/20","17:29:00","Credit card","8","0.48","201"
"5156","5157","WALM060","DeSoto","Home and lifestyle","79","1","13/10/20","17:16:00","Credit card","5","0.33","79"
"5157","5158","WALM070","Hurst","Fashion accessories","53","3","11/10/23","20:49:00","Credit card","4","0.33","159"
"5158","5159","WALM060","DeSoto","Home and lifestyle","51","3","15/08/23","15:20:00","Credit card","7","0.33","153"
"5159","5160","WALM026","Denton","Fashion accessories","83","3","03/10/23","15:47:00","Credit card","6","0.48","249"
"5160","5161","WALM006","El Paso","Home and lifestyle","78","2","26/11/22","19:20:00","Credit card","4","0.48","156"
"5161","5162","WALM098","Mineral Wells","Fashion accessories","46","2","25/08/21","16:25:00","Credit card","6","0.18","92"
"5162","5163","WALM028","Odessa","Home and lifestyle","69","2","13/08/23","19:03:00","Credit card","9","0.48","138"
"5163","5164","WALM014","Amarillo","Fashion accessories","49","1","17/08/22","15:43:00","Credit card","7","0.48","49"
"5164","5165","WALM045","Missouri City","Home and lifestyle","16","3","23/09/21","16:21:00","Credit card","9","0.48","48"
"5165","5166","WALM015","Grand Prairie","Fashion accessories","62","2","29/09/23","16:21:00","Credit card","5","0.48","124"
"5166","5167","WALM015","Grand Prairie","Home and lifestyle","69","2","01/08/22","20:39:00","Credit card","8","0.48","138"
"5167","5168","WALM021","McAllen","Fashion accessories","39","1","14/12/23","18:58:00","Credit card","4","0.48","39"
"5168","5169","WALM012","Garland","Home and lifestyle","32","2","19/10/22","17:30:00","Credit card","8","0.48","64"
"5169","5170","WALM037","League City","Fashion accessories","69","1","01/10/22","15:05:00","Credit card","4","0.48","69"
"5170","5171","WALM062","Galveston","Home and lifestyle","28","2","01/12/20","18:19:00","Credit card","8","0.33","56"
"5171","5172","WALM034","College Station","Fashion accessories","43","3","25/10/21","18:29:00","Credit card","9","0.48","129"
"5172","5173","WALM034","College Station","Home and lifestyle","83","1","29/08/20","18:37:00","Credit card","9","0.48","83"
"5173","5174","WALM060","DeSoto","Fashion accessories","47","2","25/09/23","18:30:00","Credit card","5","0.33","94"
"5174","5175","WALM060","DeSoto","Home and lifestyle","43","1","20/11/20","17:15:00","Credit card","5","0.33","43"
"5175","5176","WALM027","Abilene","Fashion accessories","84","3","21/09/23","18:49:00","Credit card","8","0.48","252"
"5176","5177","WALM036","Allen","Home and lifestyle","64","2","01/11/20","17:00:00","Credit card","7","0.48","128"
"5177","5178","WALM002","Dallas","Fashion accessories","78","1","19/12/21","20:44:00","Credit card","5","0.36","78"
"5178","5179","WALM092","Lake Jackson","Home and lifestyle","55","3","25/11/22","19:56:00","Credit card","7","0.33","165"
"5179","5180","WALM007","Arlington","Fashion accessories","76","2","21/10/23","18:37:00","Credit card","6","0.48","152"
"5180","5181","WALM023","Midland","Home and lifestyle","34","1","30/09/21","19:50:00","Credit card","5","0.48","34"
"5181","5182","WALM019","Pasadena","Fashion accessories","44","2","12/08/21","19:26:00","Credit card","5","0.48","88"
"5182","5183","WALM041","Mission","Home and lifestyle","49","3","14/09/21","20:19:00","Ewallet","6","0.48","147"
"5183","5184","WALM027","Abilene","Fashion accessories","23","3","03/08/21","15:02:00","Credit card","5","0.48","69"
"5184","5185","WALM043","Baytown","Home and lifestyle","63","2","02/08/22","18:50:00","Credit card","6","0.48","126"
"5185","5186","WALM063","Georgetown","Fashion accessories","60","3","02/11/23","18:14:00","Credit card","4","0.33","180"
"5186","5187","WALM004","Austin","Home and lifestyle","84","2","29/12/23","17:10:00","Credit card","8","0.48","168"
"5187","5188","WALM063","Georgetown","Fashion accessories","85","3","24/12/23","16:41:00","Credit card","7","0.33","255"
"5188","5189","WALM071","Lufkin","Home and lifestyle","16","1","10/12/20","19:34:00","Credit card","9","0.33","16"
"5189","5190","WALM001","Houston","Fashion accessories","54","1","10/11/23","20:36:00","Credit card","9","0.36","54"
"5190","5191","WALM048","Harlingen","Home and lifestyle","81","2","08/10/21","18:42:00","Credit card","5","0.48","162"
"5191","5192","WALM023","Midland","Fashion accessories","38","2","08/09/21","17:25:00","Credit card","8","0.48","76"
"5192","5193","WALM047","Flower Mound","Home and lifestyle","40","3","26/11/21","15:34:00","Credit card","5","0.48","120"
"5193","5194","WALM092","Lake Jackson","Fashion accessories","71","1","27/09/23","15:11:00","Credit card","6","0.33","71"
"5194","5195","WALM019","Pasadena","Home and lifestyle","24","1","17/09/20","17:25:00","Credit card","6","0.48","24"
"5195","5196","WALM059","Pflugerville","Fashion accessories","68","1","06/08/22","20:58:00","Credit card","8","0.33","68"
"5196","5197","WALM024","Carrollton","Home and lifestyle","16","3","30/11/22","19:00:00","Credit card","6","0.48","48"
"5197","5198","WALM072","Lancaster","Fashion accessories","29","2","05/09/21","16:07:00","Credit card","5","0.33","58"
"5198","5199","WALM041","Mission","Home and lifestyle","21","1","03/12/21","20:31:00","Ewallet","4","0.48","21"
"5199","5200","WALM005","Fort Worth","Fashion accessories","68","3","17/09/23","20:47:00","Credit card","8","0.48","204"
"5200","5201","WALM083","Farmers Branch","Home and lifestyle","47","2","03/08/20","16:36:00","Credit card","5","0.33","94"
"5201","5202","WALM017","McKinney","Fashion accessories","29","3","30/11/23","20:09:00","Credit card","4","0.48","87"
"5202","5203","WALM090","Brownwood","Home and lifestyle","48","3","28/09/22","17:27:00","Credit card","5","0.33","144"
"5203","5204","WALM068","Burleson","Fashion accessories","84","2","08/12/21","20:20:00","Credit card","5","0.33","168"
"5204","5205","WALM058","Port Arthur","Home and lifestyle","80","2","25/08/21","17:23:00","Credit card","8","0.33","160"
"5205","5206","WALM006","El Paso","Fashion accessories","76","2","17/12/21","15:27:00","Credit card","7","0.48","152"
"5206","5207","WALM010","Laredo","Home and lifestyle","74","1","02/12/21","19:28:00","Credit card","6","0.48","74"
"5207","5208","WALM057","Euless","Fashion accessories","76","1","10/09/21","16:41:00","Credit card","8","0.33","76"
"5208","5209","WALM042","Bryan","Home and lifestyle","28","3","28/08/23","16:28:00","Credit card","9","0.48","84"
"5209","5210","WALM002","Dallas","Fashion accessories","36","1","13/08/21","15:47:00","Credit card","7","0.36","36"
"5210","5211","WALM048","Harlingen","Home and lifestyle","37","2","21/08/21","15:40:00","Credit card","9","0.48","74"
"5211","5212","WALM005","Fort Worth","Fashion accessories","24","1","30/08/23","20:43:00","Credit card","8","0.48","24"
"5212","5213","WALM076","Huntsville","Home and lifestyle","44","1","27/10/21","17:59:00","Credit card","4","0.33","44"
"5213","5214","WALM018","Frisco","Fashion accessories","34","2","23/11/21","18:39:00","Credit card","7","0.48","68"
"5214","5215","WALM024","Carrollton","Home and lifestyle","41","2","21/08/22","16:32:00","Credit card","6","0.48","82"
"5215","5216","WALM061","Cedar Park","Fashion accessories","84","2","26/11/20","15:43:00","Credit card","8","0.33","168"
"5216","5217","WALM031","Lewisville","Home and lifestyle","36","2","08/11/22","17:50:00","Credit card","6","0.48","72"
"5217","5218","WALM079","La Porte","Fashion accessories","30","1","21/11/23","20:35:00","Credit card","8","0.33","30"
"5218","5219","WALM057","Euless","Home and lifestyle","23","1","06/12/22","15:43:00","Credit card","6","0.33","23"
"5219","5220","WALM066","Grapevine","Fashion accessories","25","1","07/10/23","17:24:00","Credit card","9","0.33","25"
"5220","5221","WALM051","New Braunfels","Home and lifestyle","19","1","13/08/20","18:04:00","Credit card","4","0.48","19"
"5221","5222","WALM015","Grand Prairie","Fashion accessories","80","3","07/11/21","19:48:00","Credit card","4","0.48","240"
"5222","5223","WALM100","Canyon","Home and lifestyle","40","1","16/11/22","17:49:00","Credit card","8","0.18","40"
"5223","5224","WALM068","Burleson","Fashion accessories","80","1","17/10/22","15:39:00","Credit card","8","0.33","80"
"5224","5225","WALM080","Nacogdoches","Home and lifestyle","55","3","09/11/21","15:49:00","Credit card","7","0.33","165"
"5225","5226","WALM042","Bryan","Fashion accessories","51","3","16/11/22","17:06:00","Credit card","9","0.48","153"
"5226","5227","WALM005","Fort Worth","Home and lifestyle","47","2","30/08/23","18:52:00","Credit card","5","0.48","94"
"5227","5228","WALM048","Harlingen","Fashion accessories","82","2","17/08/20","19:54:00","Credit card","8","0.48","164"
"5228","5229","WALM004","Austin","Home and lifestyle","70","3","29/08/22","18:15:00","Credit card","7","0.48","210"
"5229","5230","WALM043","Baytown","Fashion accessories","63","3","25/11/20","19:09:00","Credit card","7","0.48","189"
"5230","5231","WALM030","Richardson","Home and lifestyle","27","2","06/09/22","18:23:00","Credit card","4","0.48","54"
"5231","5232","WALM092","Lake Jackson","Fashion accessories","29","1","09/10/20","20:51:00","Credit card","8","0.33","29"
"5232","5233","WALM005","Fort Worth","Home and lifestyle","47","3","14/11/20","17:37:00","Credit card","8","0.48","141"
"5233","5234","WALM015","Grand Prairie","Fashion accessories","80","3","20/12/22","20:16:00","Credit card","9","0.48","240"
"5234","5235","WALM052","Mansfield","Home and lifestyle","57","2","05/12/20","19:53:00","Credit card","4","0.57","114"
"5235","5236","WALM045","Missouri City","Fashion accessories","47","1","07/12/22","18:43:00","Credit card","6","0.48","47"
"5236","5237","WALM059","Pflugerville","Home and lifestyle","42","1","25/08/21","19:50:00","Credit card","4","0.33","42"
"5237","5238","WALM064","Bedford","Fashion accessories","73","2","27/12/22","16:57:00","Credit card","4","0.33","146"
"5238","5239","WALM069","Rockwall","Home and lifestyle","25","3","25/10/22","19:54:00","Credit card","6","0.33","75"
"5239","5240","WALM051","New Braunfels","Fashion accessories","19","2","07/11/22","16:04:00","Credit card","6","0.57","38"
"5240","5241","WALM002","Dallas","Home and lifestyle","20","2","23/11/23","15:41:00","Credit card","7","0.36","40"
"5241","5242","WALM068","Burleson","Fashion accessories","82","1","19/08/21","18:07:00","Credit card","3","0.33","82"
"5242","5243","WALM022","Mesquite","Home and lifestyle","49","1","15/10/21","19:38:00","Credit card","6","0.48","49"
"5243","5244","WALM043","Baytown","Fashion accessories","67","1","24/09/21","18:07:00","Credit card","3","0.48","67"
"5244","5245","WALM078","Del Rio","Home and lifestyle","24","2","13/11/23","15:55:00","Credit card","7","0.33","48"
"5245","5246","WALM001","Houston","Fashion accessories","54","3","28/09/20","17:12:00","Credit card","6","0.36","162"
"5246","5247","WALM060","DeSoto","Home and lifestyle","81","1","23/08/20","15:48:00","Credit card","5","0.33","81"
"5247","5248","WALM061","Cedar Park","Fashion accessories","45","3","11/09/22","16:52:00","Credit card","5","0.33","135"
"5248","5249","WALM026","Denton","Home and lifestyle","74","2","06/09/21","19:02:00","Credit card","7","0.48","148"
"5249","5250","WALM026","Denton","Fashion accessories","43","3","25/12/22","19:14:00","Credit card","7","0.48","129"
"5250","5251","WALM058","Port Arthur","Home and lifestyle","62","3","02/08/23","15:51:00","Credit card","6","0.33","186"
"5251","5252","WALM068","Burleson","Fashion accessories","79","1","09/11/20","17:01:00","Credit card","7","0.33","79"
"5252","5253","WALM037","League City","Home and lifestyle","29","3","06/12/22","17:53:00","Credit card","7","0.48","87"
"5253","5254","WALM015","Grand Prairie","Fashion accessories","19","1","23/12/23","15:48:00","Credit card","6","0.48","19"
"5254","5255","WALM071","Lufkin","Home and lifestyle","17","2","21/12/23","19:37:00","Credit card","5","0.33","34"
"5255","5256","WALM008","Corpus Christi","Fashion accessories","82","1","20/12/23","19:16:00","Credit card","4","0.48","82"
"5256","5257","WALM053","Conroe","Home and lifestyle","59","1","15/12/22","17:47:00","Credit card","6","0.57","59"
"5257","5258","WALM088","Cleburne","Fashion accessories","49","2","01/11/22","17:57:00","Credit card","5","0.33","98"
"5258","5259","WALM037","League City","Home and lifestyle","29","2","11/10/22","18:15:00","Credit card","5","0.48","58"
"5259","5260","WALM040","Edinburg","Fashion accessories","32","2","25/08/21","20:45:00","Credit card","6","0.48","64"
"5260","5261","WALM078","Del Rio","Home and lifestyle","63","3","04/11/22","20:38:00","Credit card","4","0.33","189"
"5261","5262","WALM019","Pasadena","Fashion accessories","27","1","24/11/21","19:25:00","Credit card","3","0.48","27"
"5262","5263","WALM013","Irving","Home and lifestyle","51","1","24/11/22","19:27:00","Credit card","6","0.48","51"
"5263","5264","WALM059","Pflugerville","Fashion accessories","75","2","26/11/20","18:59:00","Credit card","7","0.33","150"
"5264","5265","WALM093","Angleton","Home and lifestyle","50","2","19/11/22","15:02:00","Credit card","7","0.33","100"
"5265","5266","WALM092","Lake Jackson","Fashion accessories","15","1","23/11/21","15:05:00","Credit card","6","0.33","15"
"5266","5267","WALM018","Frisco","Home and lifestyle","74","1","18/11/21","19:22:00","Credit card","5","0.48","74"
"5267","5268","WALM001","Houston","Fashion accessories","41","2","15/12/22","16:27:00","Credit card","3","0.36","82"
"5268","5269","WALM037","League City","Home and lifestyle","40","2","25/11/21","15:54:00","Credit card","5","0.48","80"
"5269","5270","WALM053","Conroe","Fashion accessories","47","2","01/12/22","18:23:00","Credit card","5","0.21","94"
"5270","5271","WALM061","Cedar Park","Home and lifestyle","73","1","06/11/20","16:40:00","Credit card","5","0.33","73"
"5271","5272","WALM052","Mansfield","Fashion accessories","42","3","28/12/21","18:01:00","Credit card","6","0.57","126"
"5272","5273","WALM010","Laredo","Home and lifestyle","67","1","03/12/21","19:00:00","Credit card","3","0.48","67"
"5273","5274","WALM047","Flower Mound","Fashion accessories","77","2","25/11/22","19:41:00","Credit card","6","0.48","154"
"5274","5275","WALM044","Pharr","Home and lifestyle","53","3","06/12/20","17:31:00","Credit card","5","0.48","159"
"5275","5276","WALM008","Corpus Christi","Fashion accessories","56","2","23/12/23","20:14:00","Credit card","5","0.48","112"
"5276","5277","WALM004","Austin","Home and lifestyle","42","1","12/12/20","18:25:00","Credit card","5","0.48","42"
"5277","5278","WALM062","Galveston","Fashion accessories","66","2","14/11/20","17:00:00","Credit card","7","0.33","132"
